P,Sex,Age,Bigram_Frequency,Conc_initial,Conc_trailing,Freq_initial,Freq_trailing,Group,Initial,LR_Diversity,Letters_initial,Letters_ttrailing,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,Syll_initial,Syll_trailing,Trailing,W_NW,accuracy,correct,correct_response,response_time
17,1,33,10,2.19,3.89,57.65,70.36,2,secret,69,6,7,Noun,Noun,6,5,2,2,address,w,94,1,[word_response],1077
17,1,33,,,,,,0,give,0,4,8,,,,,,,langugae,nw,94.11764706,1,[nonword_response],1251
17,1,33,0,3,2.04,141.09,195.48,3,meet,112,4,4,Verb,Verb,,3,1,1,gone,w,94.23076923,1,[word_response],664
17,1,33,452,3.5,3.52,12.85,25.43,1,ozone,14,5,5,Noun,Noun,4,3,2,2,layer,w,94.33962264,1,[word_response],759
17,1,33,0,4.1,4,3.95,2.22,3,tides,4,5,5,Noun,Adjective,,,1,1,mauve,w,94.44444444,1,[word_response],896
17,1,33,,,,,,0,rugby,0,5,5,,,,,,,stgae,nw,94.54545455,1,[nonword_response],590
17,1,33,,,,,,0,fart,0,4,6,,,,,,,ocurse,nw,94.64285714,1,[nonword_response],1016
17,1,33,311,2.5,2.07,158.58,299.1,1,recent,203,6,5,Adjective,Noun,6,4,2,1,times,w,94.73684211,1,[word_response],726
17,1,33,,,,,,0,eighth,0,6,6,,,,,,,atcion,nw,94.82758621,1,[nonword_response],609
17,1,33,0,4.04,2.5,6.46,190.6,3,oval,9,4,7,Adjective,Noun,,3,2,1,hipster,w,94.91525424,1,[word_response],1538
17,1,33,0,4.18,3.82,1.04,196.94,3,fart,0,4,6,Verb,Adverb,,4,1,1,course,w,95,1,[word_response],1366
17,1,33,243,3.07,2.89,36.05,129.82,1,rapid,53,5,6,Adjective,Noun,5,4,2,1,growth,w,95.08196721,1,[word_response],615
17,1,33,0,3.25,3.2,737.78,191.09,3,year,343,4,7,Noun,Noun,,6,1,2,hundred,w,95.16129032,1,[word_response],1099
17,1,33,0,3.7,4.69,15.35,0.51,3,reaches,16,7,6,Verb,Noun,,,2,2,timers,w,95.23809524,1,[word_response],2766
17,1,33,,,,,,0,berate,0,6,8,,,,,,,ivnolved,nw,95.3125,1,[nonword_response],1060
17,1,33,437,4.25,4.97,49.68,65.17,1,acid,70,4,4,Noun,Noun,4,3,2,1,rain,w,95.38461538,1,[word_response],919
17,1,33,10,2.36,2.74,123.84,153.75,2,quickly,129,7,5,Adverb,Verb,6,4,2,2,added,w,95.45454545,1,[word_response],1643
17,1,33,,,,,,0,toxic,0,5,4,,,,,,,tset,nw,95.52238806,1,[nonword_response],604
17,1,33,2083,3.34,4.89,2609.19,466.08,1,their,3442,5,8,Pronoun,Noun,3,7,1,2,children,w,95.58823529,1,[word_response],1062
17,1,33,4525,2.18,2,4736.93,354.73,1,have,1900,4,4,Verb,Verb,3,3,1,1,done,w,95.65217391,1,[word_response],587
17,1,33,10,4.82,2.29,1241.58,67.68,2,people,679,6,7,Noun,Verb,5,4,2,2,achieve,w,95.71428571,1,[word_response],1170
17,1,33,255,3.13,3.24,12.2,67.62,1,toxic,20,5,5,Adjective,Verb,6,4,2,1,waste,w,95.77464789,1,[word_response],746
17,1,33,,,,,,0,darn,0,4,6,,,,,,,agered,nw,95.83333333,1,[nonword_response],831
17,1,33,10,1.93,2.73,575.47,104.37,2,want,139,4,6,Verb,Noun,4,5,1,2,advice,w,95.89041096,1,[word_response],795
17,1,33,,,,,,0,coiled,0,6,5,,,,,,,shrot,nw,95.94594595,1,[nonword_response],533
17,1,33,234,4.46,4.25,11.83,49.68,1,bile,17,4,4,Noun,Noun,3,4,1,2,acid,w,96,1,[word_response],665
17,1,33,,,,,,0,meet,0,4,4,,,,,,,ogne,nw,96.05263158,1,[nonword_response],631
17,1,33,,,,,,0,acid,0,4,5,,,,,,,adedd,nw,96.1038961,1,[nonword_response],647
17,1,33,,,,,,0,oval,0,4,7,,,,,,,hispter,nw,96.15384615,1,[nonword_response],774
17,1,33,,,,,,0,drubs,0,5,5,,,,,,,nugde,nw,96.20253165,1,[nonword_response],1628
17,1,33,,,,,,0,way,0,3,5,,,,,,,agere,nw,96.25,1,[nonword_response],546
17,1,33,,,,,,0,people,0,6,6,,,,,,,numebr,nw,96.2962963,1,[nonword_response],550
17,1,33,,,,,,0,gimlet,0,6,6,,,,,,,coidng,nw,96.34146341,1,[nonword_response],770
17,1,33,0,2.82,4.53,0.12,133.35,3,snuffles,0,8,5,Verb,Noun,,,2,2,model,w,96.38554217,1,[word_response],796
17,1,33,,,,,,0,bile,0,4,4,,,,,,,ptah,nw,96.42857143,1,[nonword_response],715
17,1,33,,,,,,0,quickly,0,7,5,,,,,,,allwo,nw,96.47058824,1,[nonword_response],583
17,1,33,,,,,,0,lifer ,0,6,4,,,,,,,hgus,nw,96.51162791,1,[nonword_response],616
17,1,33,,,,,,0,chow,0,4,5,,,,,,,trdae,nw,96.55172414,1,[nonword_response],614
17,1,33,187,3.62,4.7,12.78,114.41,1,eighth,21,6,4,Number,Noun,2,4,1,2,army,w,96.59090909,1,[word_response],663
17,1,33,,,,,,0,chilli,0,6,4,,,,,,,acll,nw,96.62921348,1,[nonword_response],589
17,1,33,,,,,,0,tides,0,5,5,,,,,,,muave,nw,96.66666667,1,[nonword_response],1189
17,1,33,0,,4,1.93,194.84,3,chilli,5,6,4,Noun,Verb,,3,2,1,call,w,96.7032967,1,[word_response],1012
17,1,33,14,3.68,4.8,2.15,189.92,2,canned,3,6,4,Adjective,Noun,4,3,1,1,food,w,96.73913043,1,[word_response],597
17,1,33,,,,,,0,have,0,4,5,,,,,,,sihgt,nw,96.77419355,1,[nonword_response],893
17,1,33,207,3.81,4.72,2.9,22.69,1,barbed,1,6,4,Adjective,Noun,5,3,1,1,wire,w,96.80851064,1,[word_response],529
17,1,33,,,,,,0,pelvic,0,6,6,,,,,,,strete,nw,96.84210526,1,[nonword_response],645
17,1,33,,,,,,0,barbed,0,6,5,,,,,,,folor,nw,96.875,1,[nonword_response],499
17,1,33,,,,,,0,sweeper,0,7,4,,,,,,,gian,nw,96.90721649,1,[nonword_response],752
17,1,33,73,3.67,5,481.01,90.7,4,little,828,6,4,Adjective,Noun,5,4,2,2,baby,w,96.93877551,1,[word_response],593
17,1,33,0,3.83,4.12,0.55,415.47,6,blotter,0,7,5,Noun,Noun,,4,2,1,group,w,96.96969697,1,[word_response],586
17,1,33,,,,,,0,cadged,0,6,4,,,,,,,takn,nw,97,1,[nonword_response],557
17,1,33,,,,,,0,panics,0,6,5,,,,,,,gruop,nw,97.02970297,1,[nonword_response],520
17,1,33,84,2.14,2.04,4632.4,50.83,4,this,2909,4,7,Determiner,Adjective,3,6,1,2,ancient,w,97.05882353,1,[word_response],668
17,1,33,,,,,,0,first,0,5,6,,,,,,,anunal,nw,97.08737864,1,[nonword_response],610
17,1,33,,,,,,0,volt,0,4,7,,,,,,,deifned,nw,97.11538462,1,[nonword_response],547
17,1,33,,,,,,0,inunct,0,6,4,,,,,,,rdue,nw,97.14285714,1,[nonword_response],550
17,1,33,,,,,,0,they,0,4,4,,,,,,,baet,nw,97.16981132,1,[nonword_response],504
17,1,33,19,3.74,4.8,0.91,33.24,5,septic,2,6,4,Adjective,Noun,6,4,2,1,tank,w,97.19626168,1,[word_response],597
17,1,33,0,,4.11,,2.14,6,deedy,0,5,6,Adjective,Verb,,,2,1,scroll,w,97.22222222,1,[word_response],558
17,1,33,,,,,,0,strict,0,6,8,,,,,,,campiagn,nw,97.24770642,1,[nonword_response],729
17,1,33,,,,,,0,benthos,0,7,4,,,,,,,letf,nw,97.27272727,1,[nonword_response],731
17,1,33,,,,,,0,loony,0,5,6,,,,,,,numebr,nw,97.2972973,1,[nonword_response],869
17,1,33,,,,,,0,abaya,0,5,4,,,,,,,pian,nw,97.32142857,1,[nonword_response],620
17,1,33,0,3.46,4.9,,7.1,6,canorous,0,8,4,Adjective,Noun,,,3,2,pony,w,97.34513274,1,[word_response],748
17,1,33,11,3.43,4.7,1.28,4.87,5,volt,1,4,5,Noun,Noun,4,4,1,2,meter,w,96.49122807,0,[word_response],1199
17,1,33,,,,,,0,should,0,6,4,,,,,,,baer,nw,96.52173913,1,[nonword_response],558
17,1,33,,,,,,0,hodiernal ,0,10,6,,,,,,,aronud,nw,96.55172414,1,[nonword_response],512
17,1,33,,,,,,0,certain,0,7,6,,,,,,,amuont,nw,96.58119658,1,[nonword_response],573
17,1,33,,,,,,0,will,0,4,6,,,,,,,appael,nw,96.61016949,1,[nonword_response],655
17,1,33,125,1.53,4.88,1112.37,57.99,4,should,564,6,4,Verb,Noun,3,3,1,1,bear,w,96.63865546,1,[word_response],581
17,1,33,0,,3.11,,52.68,6,hodiernal ,0,10,4,Adjective,Noun,,,1,1,lies,w,96.66666667,1,[word_response],805
17,1,33,10,4.19,4.7,1.03,25.89,5,curd,1,4,6,Noun,Noun,3,3,1,1,cheese,w,96.69421488,1,[word_response],549
17,1,33,34,2.15,3.7,1.51,470.89,5,loony,1,5,4,Adjective,Verb,4,4,2,1,left,w,96.72131148,1,[word_response],504
17,1,33,226,2.93,3.97,4334.75,56.75,4,they,1616,4,4,Pronoun,Verb,2,3,1,1,beat,w,96.74796748,1,[word_response],572
17,1,33,367,1.54,3.48,11153.82,486.51,4,that,5217,4,5,Determiner,Noun,3,4,1,1,place,w,96.77419355,1,[word_response],462
17,1,33,0,,4.15,0.07,5.16,6,cadged,0,6,4,Verb,Adjective,,,1,1,limp,w,96.8,1,[word_response],476
17,1,33,,,,,,0,even,0,4,5,,,,,,,aomng,nw,96.82539683,1,[nonword_response],498
17,1,33,12,1.72,2.52,2.79,9.85,5,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,96.8503937,1,[word_response],544
17,1,33,0,,2.6,,11.5,6,inunct,0,6,4,Verb,Noun,,,2,1,gall,w,96.875,1,[word_response],619
17,1,33,,,,,,0,fipple,0,6,6,,,,,,,ssytem,nw,96.89922481,1,[nonword_response],587
17,1,33,,,,,,0,with,0,4,6,,,,,,,nubmer,nw,96.92307692,1,[nonword_response],684
17,1,33,,,,,,0,blotter,0,7,5,,,,,,,sesne,nw,96.94656489,1,[nonword_response],514
17,1,33,,,,,,0,revolve,0,7,4,,,,,,,lakc,nw,96.96969697,1,[nonword_response],478
17,1,33,35,2,3.3,6520.5,493.85,4,with,4777,4,6,Preposition,Noun,3,5,1,2,number,w,96.9924812,1,[word_response],718
17,1,33,21,3.46,4.85,0.56,297.06,5,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,97.01492537,1,[word_response],527
17,1,33,,,,,,0,effable,0,7,6,,,,,,,chesee,nw,97.03703704,1,[nonword_response],610
17,1,33,186,2.79,2.38,720.77,228.64,4,even,541,4,5,Adverb,Preposition,4,4,2,2,among,w,97.05882353,1,[word_response],714
17,1,33,0,,3.07,,4.75,6,abaya,0,5,6,Noun,Verb,,,3,2,digest,w,97.08029197,1,[word_response],766
17,1,33,,,,,,0,canorous,0,8,6,,,,,,,corenr,nw,97.10144928,1,[nonword_response],726
17,1,33,47,2.07,3.66,182.49,63.25,4,common,269,6,6,Adjective,Noun,5,6,2,2,object,w,97.12230216,1,[word_response],579
17,1,33,,,,,,0,septic,0,6,4,,,,,,,ekep,nw,97.14285714,1,[nonword_response],485
17,1,33,,,,,,0,shady,0,5,4,,,,,,,depe,nw,97.16312057,1,[nonword_response],496
17,1,33,,,,,,0,that,0,4,5,,,,,,,palce,nw,97.18309859,1,[nonword_response],606
17,1,33,,,,,,0,downright,0,9,6,,,,,,,nealry,nw,97.2027972,1,[nonword_response],612
17,1,33,16,3.07,3.7,1.41,37.55,5,musty,2,5,5,Adjective,Verb,5,4,2,1,smell,w,97.22222222,1,[word_response],612
17,1,33,,,,,,0,musty,0,5,7,,,,,,,mahcine,nw,97.24137931,1,[nonword_response],529
17,1,33,,,,,,0,shitty,0,6,4,,,,,,,durm,nw,97.26027397,1,[nonword_response],709
17,1,33,,,,,,0,snare,0,5,6,,,,,,,ahppen,nw,97.27891156,1,[nonword_response],2833
17,1,33,,,,,,0,little,0,6,4,,,,,,,bbay,nw,97.2972973,1,[nonword_response],653
17,1,33,72,3.44,1.96,1.27,452.86,5,revolve,1,7,6,Verb,Adverb,6,3,2,2,around,w,97.31543624,1,[word_response],915
17,1,33,,,,,,0,behave ,0,7,4,,,,,,,suop,nw,97.33333333,1,[nonword_response],462
17,1,33,,,,,,0,gilded,0,6,6,,,,,,,objetc,nw,97.35099338,1,[nonword_response],500
17,1,33,12,4.31,2.94,1.52,446.74,5,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,97.36842105,1,[word_response],666
17,1,33,,,,,,0,miaow,0,5,5,,,,,,,semll,nw,97.38562092,1,[nonword_response],552
17,1,33,10,4.04,4.12,0.88,415.47,5,polyp,1,5,5,Noun,Noun,5,4,2,1,group,w,97.4025974,1,[word_response],474
17,1,33,64,2.72,2.61,20.69,219.35,5,strict,38,6,5,Adjective,Noun,6,4,1,1,sense,w,97.41935484,1,[word_response],544
17,1,33,,,,,,0,polyp,0,5,5,,,,,,,egiht,nw,97.43589744,1,[nonword_response],428
17,1,33,67,2.76,1.78,1187,81.54,4,first,1261,5,6,Number,Adjective,4,6,1,3,annual,w,97.4522293,1,[word_response],692
17,1,33,,,,,,0,glabrous,0,8,4,,,,,,,eeys,nw,97.46835443,1,[nonword_response],456
17,1,33,10,3.9,4.96,0.96,9.85,5,snare,1,5,4,Noun,Noun,4,4,1,1,drum,w,97.48427673,1,[word_response],597
17,1,33,,,,,,0,cell,0,4,6,,,,,,,swtich,nw,97.5,1,[nonword_response],599
17,1,33,,,,,,0,deedy,0,5,5,,,,,,,meetr,nw,97.51552795,1,[nonword_response],495
17,1,33,,,,,,0,would,0,5,6,,,,,,,appaer,nw,97.5308642,1,[nonword_response],596
17,1,33,,,,,,0,lentil,0,6,5,,,,,,,alnoe,nw,97.54601227,1,[nonword_response],508
17,1,33,375,1.85,2.14,471.72,193.35,4,came,171,4,5,Verb,Adverb,3,4,1,2,along,w,97.56097561,1,[word_response],697
17,1,33,0,,3.39,0.24,402.74,6,miaow,0,5,5,Noun,Noun,,4,2,1,point,w,97.57575758,1,[word_response],573
17,1,33,,,,,,0,curd,0,4,7,,,,,,,failrue,nw,97.59036145,1,[nonword_response],551
17,1,33,,,,,,0,this,0,4,7,,,,,,,anicent,nw,97.60479042,1,[nonword_response],689
17,1,33,0,,4.75,,379.06,6,benthos,0,7,4,Noun,Noun,,3,2,1,head,w,97.61904762,1,[word_response],502
17,1,33,12,2.96,4.61,2.76,75,5,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,97.63313609,1,[word_response],650
17,1,33,0,,3.52,,391.12,6,fipple,0,6,5,Noun,Noun,,4,2,1,state,w,97.64705882,1,[word_response],551
17,1,33,0,3.04,4.82,0.56,36.78,6,panics,0,6,5,Verb,Noun,,,2,1,yards,w,97.66081871,1,[word_response],643
17,1,33,,,,,,0,research,0,8,5,,,,,,,alnog,nw,97.6744186,1,[nonword_response],715
17,1,33,600,1.48,1.66,3228.32,315.88,4,were,2752,4,6,Verb,Adverb,2,6,1,2,almost,w,97.68786127,1,[word_response],630
17,1,33,0,1.78,4.71,17.49,38.21,6,behave ,0,7,3,Verb,Noun,,,2,1,pub,w,97.70114943,1,[word_response],525
17,1,33,768,1.68,2.74,216.31,154.29,4,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,97.71428571,1,[word_response],553
17,1,33,12,3.57,5,2.89,10.21,5,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,97.72727273,1,[word_response],555
17,1,33,256,2.37,2.89,1383.37,144.21,4,your,1871,4,6,Pronoun,Verb,3,4,1,2,answer,w,97.74011299,1,[word_response],1230
17,1,33,0,,3.79,,59.57,6,effable,0,7,4,Adjective,Noun,,,2,1,heat,w,97.75280899,1,[word_response],500
17,1,33,117,2.64,1.73,2545.66,110.02,4,will,1128,4,6,Verb,Noun,3,4,1,2,appeal,w,97.76536313,1,[word_response],664
17,1,33,,,,,,0,beady,0,5,6,,,,,,,insdie,nw,97.77777778,1,[nonword_response],558
17,1,33,,,,,,0,plate,0,5,4,,,,,,,cgae,nw,97.79005525,1,[nonword_response],504
17,1,33,1071,1.12,3.13,2551.98,109.14,4,would,1036,5,6,Verb,Verb,3,4,1,2,appear,w,97.8021978,1,[word_response],652
17,1,33,0,2.58,4.52,0.73,365.29,6,shitty,0,6,5,Adjective,Noun,,3,2,1,night,w,97.81420765,1,[word_response],827
17,1,33,0,,3.86,,4.68,6,glabrous,0,8,4,Adjective,Verb,,,2,1,tuck,w,97.82608696,1,[word_response],737
17,1,33,10,4.48,4.72,0.32,13.53,5,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,97.83783784,1,[word_response],533
17,1,33,,,,,,0,your,0,4,6,,,,,,,anwser,nw,97.84946237,1,[nonword_response],567
17,1,33,48,2.83,4.25,298.35,89.38,4,support,208,7,7,Noun,Noun,6,5,2,2,machine,w,97.86096257,1,[word_response],659
17,1,33,22,1.84,3.3,4135.35,493.85,4,from,3081,4,6,Preposition,Noun,4,5,1,2,number,w,97.87234043,1,[word_response],579
17,1,33,,,,,,0,thurifer,0,8,4,,,,,,,blie,nw,97.88359788,1,[nonword_response],554
17,1,33,363,2.04,2.07,153.49,58.98,4,clearly,215,7,7,Adverb,Verb,6,6,2,2,defined,w,97.89473684,1,[word_response],575
17,1,33,,,,,,0,jumentous,0,9,4,,,,,,,tiol,nw,97.90575916,1,[nonword_response],559
17,1,33,10,3.69,1.8,1.09,233.61,5,marbled,1,7,6,Adjective,Noun,7,5,2,2,effect,w,97.91666667,1,[word_response],522
17,1,33,,,,,,0,total,0,5,6,,,,,,,figrue,nw,97.92746114,1,[nonword_response],1584
17,1,33,350,1.34,1.78,1683.92,87.6,4,could,790,5,6,Verb,Verb,3,5,1,2,happen,w,97.93814433,1,[word_response],456
17,1,33,0,,3.28,,357.58,6,zoolatry,0,8,8,Noun,Noun,,6,3,2,business,w,97.94871795,1,[word_response],1470
17,1,33,,,,,,0,ratite,0,6,5,,,,,,,cirsp,nw,97.95918367,1,[nonword_response],658
17,1,33,,,,,,0,from,0,4,4,,,,,,,godl,nw,97.96954315,1,[nonword_response],489
17,1,33,,,,,,0,heart,0,5,6,,,,,,,behnid,nw,97.97979798,1,[nonword_response],502
17,1,33,,,,,,0,marbled,0,7,4,,,,,,,tcuk,nw,97.98994975,1,[nonword_response],561
17,1,33,0,,3.39,,7.58,6,uniped,0,6,4,Noun,Noun,,,3,1,dash,w,98,1,[word_response],467
17,1,33,0,,4.61,,1.96,6,logomachy,0,9,4,Noun,Noun,,,4,1,soot,w,97.51243781,0,[word_response],616
17,1,33,0,,3.89,,11.71,6,omophagy,0,8,4,Verb,Noun,,,4,1,sigh,w,97.52475248,1,[word_response],656
17,1,33,,,,,,0,research,0,8,6,,,,,,,swtich,nw,97.53694581,1,[nonword_response],559
17,1,33,,,,,,0,will,0,4,5,,,,,,,pltae,nw,97.54901961,1,[nonword_response],497
17,1,33,11,1.97,3.63,2.6,176.13,5,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,97.56097561,1,[word_response],546
17,1,33,,,,,,0,croquet,0,7,3,,,,,,,pbu,nw,97.57281553,1,[nonword_response],434
17,1,33,47,2.07,3.66,182.49,63.25,4,common,269,6,6,Adjective,Noun,5,6,2,2,object,w,97.58454106,1,[word_response],554
17,1,33,0,,4.46,,11.83,6,thurifer,0,8,4,Noun,Noun,,,3,1,bile,w,97.59615385,1,[word_response],579
17,1,33,,,,,,0,sinker,0,6,4,,,,,,,haet,nw,97.6076555,1,[nonword_response],477
17,1,33,,,,,,0,clearly,0,7,5,,,,,,,graet,nw,97.61904762,1,[nonword_response],570
17,1,33,37,4.14,4.92,1.46,37.7,5,crusty,1,6,5,Adjective,Noun,6,4,2,1,bread,w,97.63033175,1,[word_response],654
17,1,33,,,,,,0,labarum,0,7,4,,,,,,,arae,nw,97.64150943,1,[nonword_response],475
17,1,33,,,,,,0,solander,0,8,4,,,,,,,darw,nw,97.65258216,1,[nonword_response],529
17,1,33,,,,,,0,screwy,0,6,4,,,,,,,kist,nw,97.6635514,1,[nonword_response],542
17,1,33,80,2.8,2.04,175.68,100.68,4,total,261,5,4,Adjective,Noun,5,3,2,1,lack,w,97.6744186,1,[word_response],561
17,1,33,12,3.48,1.81,0.43,452.17,5,whacking,1,8,5,Verb,Adjective,5,4,2,1,great,w,97.68518519,1,[word_response],570
17,1,33,,,,,,0,panurgic,0,8,4,,,,,,,satb,nw,97.69585253,1,[nonword_response],517
17,1,33,10,2.7,3.27,0.52,129.39,5,cadence,1,7,6,Noun,Noun,6,5,2,2,design,w,97.70642202,1,[word_response],625
17,1,33,151,2.64,2.24,2545.66,52.18,4,will,1128,4,4,Verb,Verb,3,3,1,1,gain,w,97.71689498,1,[word_response],768
17,1,33,11,3.46,4.07,0.73,33.16,5,dimmer,2,6,6,Noun,Verb,4,4,2,1,switch,w,97.72727273,1,[word_response],545
17,1,33,71,3.93,4.81,1.43,77.92,5,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,97.73755656,1,[word_response],477
17,1,33,,,,,,0,hallowed,0,8,4,,,,,,,agll,nw,97.74774775,1,[nonword_response],491
17,1,33,50,3,1.89,117.84,114.94,4,spent,100,5,6,Verb,Adverb,5,5,1,2,nearly,w,97.75784753,1,[word_response],505
17,1,33,,,,,,0,worldly,0,7,5,,,,,,,piont,nw,97.76785714,1,[nonword_response],508
17,1,33,0,4.77,4.4,0.72,6.06,6,crotch,0,6,6,Noun,Noun,,,1,2,sewing,w,97.77777778,1,[word_response],538
17,1,33,0,,4.07,,4.28,6,panurgic,0,8,4,Adjective,Noun,,,3,1,stab,w,97.78761062,1,[word_response],629
17,1,33,,,,,,0,lagging,0,7,5,,,,,,,yrads,nw,97.79735683,1,[nonword_response],760
17,1,33,,,,,,0,logomachy,0,9,4,,,,,,,soto,nw,97.80701754,1,[nonword_response],611
17,1,33,0,,3.69,,7.98,6,ratite,0,6,5,Adjective,Adjective,,,2,1,crisp,w,97.81659389,1,[word_response],499
17,1,33,,,,,,0,cadence,0,7,5,,,,,,,nihgt,nw,97.82608696,1,[nonword_response],497
17,1,33,11,4.59,3.78,1.43,164.65,5,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,97.83549784,1,[word_response],565
17,1,33,190,1.52,3.67,1295.5,143.09,4,just,895,4,6,Adverb,Adverb,4,5,1,2,inside,w,97.84482759,1,[word_response],573
17,1,33,49,2.33,3.48,0.99,236.98,5,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,97.85407725,1,[word_response],1726
17,1,33,,,,,,0,nacarat,0,7,5,,,,,,,salst,nw,97.86324786,1,[nonword_response],807
17,1,33,0,,3.72,,351.44,6,labarum,0,7,4,Noun,Noun,,4,3,3,area,w,97.87234043,1,[word_response],551
17,1,33,,,,,,0,ghostly,0,7,4,,,,,,,lmip,nw,97.88135593,1,[nonword_response],611
17,1,33,,,,,,0,support,0,7,4,,,,,,,frie,nw,97.89029536,1,[nonword_response],500
17,1,33,84,4.88,4.44,1.65,55.18,5,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,97.89915966,1,[word_response],511
17,1,33,11,1.86,4.77,1.32,162,5,hallowed,1,8,6,Adjective,Noun,5,5,2,1,ground,w,97.90794979,1,[word_response],516
17,1,33,,,,,,0,martlet,0,7,5,,,,,,,perss,nw,97.91666667,1,[nonword_response],487
17,1,33,,,,,,0,could,0,5,4,,,,,,,culb,nw,97.9253112,1,[nonword_response],764
17,1,33,,,,,,0,carat,0,5,5,,,,,,,gruop,nw,97.9338843,1,[nonword_response],526
17,1,33,11,4.67,4.68,0.6,141.04,5,musket,1,6,4,Noun,Noun,6,3,2,2,fire,w,97.94238683,1,[word_response],466
17,1,33,0,,3.9,,131.15,6,martlet,0,7,5,Noun,Noun,,,2,1,press,w,97.95081967,1,[word_response],497
17,1,33,,,,,,0,runny,0,5,6,,,,,,,scorll,nw,97.95918367,1,[nonword_response],565
17,1,33,,,,,,0,zoolatry,0,8,8,,,,,,,buisness,nw,97.96747967,1,[nonword_response],776
17,1,33,,,,,,0,just,0,4,6,,,,,,,deisgn,nw,97.9757085,1,[nonword_response],721
17,1,33,0,,3.97,,73.98,6,solander,0,8,4,Noun,Verb,,,3,1,draw,w,97.98387097,1,[word_response],452
17,1,33,32,3.85,4.77,0.68,40.96,5,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,97.99196787,1,[word_response],516
17,1,33,,,,,,0,uniped,0,6,4,,,,,,,dsah,nw,98,1,[nonword_response],520
17,1,33,,,,,,0,dimmer,0,6,6,,,,,,,digets,nw,98.00796813,1,[nonword_response],733
17,1,33,,,,,,0,common,0,6,6,,,,,,,gruond,nw,98.01587302,1,[nonword_response],486
17,1,33,,,,,,0,musket,0,6,4,,,,,,,leis,nw,98.02371542,1,[nonword_response],491
17,1,33,0,1.83,4.47,0.06,4.31,6,screwy,0,6,4,Adjective,Noun,,,2,1,kits,w,98.03149606,1,[word_response],688
17,1,33,107,4.52,2.08,137.32,77.63,4,heart,120,5,7,Noun,Noun,4,5,1,2,failure,w,98.03921569,1,[word_response],533
17,1,33,,,,,,0,wanker,0,6,4,,,,,,,aawy,nw,98.046875,1,[nonword_response],505
17,1,33,19,1.86,4.26,2.49,101.42,5,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,98.05447471,1,[word_response],550
17,1,33,,,,,,0,omophagy,0,8,4,,,,,,,sihg,nw,98.0620155,1,[nonword_response],457
17,1,33,,,,,,0,sickle,0,6,5,,,,,,,sttae,nw,98.06949807,1,[nonword_response],488
17,1,33,383,1.77,4.04,1971.16,173.09,4,about,1217,5,5,Preposition,Number,4,2,2,1,eight,w,98.07692308,1,[word_response],485
17,1,33,,,,,,0,whacking,0,8,4,,,,,,,pnoy,nw,97.70114943,0,[nonword_response],3001
17,1,33,0,3.08,2.23,0.96,387.47,6,wanker,0,6,4,Noun,Adverb,,3,2,2,away,w,97.70992366,1,[word_response],486
17,1,33,33,3.12,4.89,0.92,43.37,5,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,97.71863118,1,[word_response],460
17,1,33,146,1.43,3.38,1230.87,107,4,very,987,4,4,Adverb,Adjective,4,3,2,1,deep,w,97.72727273,1,[word_response],619
17,1,33,,,,,,0,living,0,6,4,,,,,,,clel,nw,97.73584906,1,[nonword_response],643
17,1,33,239,3.04,2.86,160.08,132.65,4,living,154,6,5,Verb,Adjective,5,4,2,2,alone,w,97.7443609,1,[word_response],482
17,1,33,0,,4.89,,4.06,6,nacarat,0,7,5,Adjective,Noun,,,3,1,salts,w,97.75280899,1,[word_response],465
17,1,33,230,2.13,2.37,725.71,278.13,4,must,448,4,4,Verb,Verb,4,3,1,1,keep,w,97.76119403,1,[word_response],448
17,1,33,,,,,,0,must,0,4,6,,,,,,,efefct,nw,97.76951673,1,[nonword_response],528
17,1,33,,,,,,0,very,0,4,5,,,,,,,braed,nw,97.77777778,1,[nonword_response],523
17,1,33,37,3.03,3,269.92,95.18,4,research,284,8,8,Noun,Noun,5,6,2,2,campaign,w,97.78597786,1,[word_response],694
17,1,33,,,,,,0,crusty,0,6,4,,,,,,,haed,nw,97.79411765,1,[nonword_response],499
17,1,33,,,,,,0,crotch,0,6,6,,,,,,,sewnig,nw,97.8021978,1,[nonword_response],512
17,1,33,,,,,,0,spent,0,5,5,,,,,,,godos,nw,97.81021898,1,[nonword_response],473
17,1,33,,,,,,0,about,0,5,4,,,,,,,nsoe,nw,97.81818182,1,[nonword_response],453
